count=524
z=3.3.6.6	n=4	chambers=20	regularOrbits=2,3	irregularOrbits=0,1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|4;4,1,5,3|4;3,6,1,5|4;2,4,7,3|3;7,8,2,6|4;9,3,10,5|4;5,11,4,6|3;12,5,13,6|4;6,14,15,5|5;15,13,6,3|4;16,7,11,6|3;8,16,17,6|4;17,10,8,3|4;18,9,18,5|5;10,19,9,3|5;11,12,16,6|4;13,20,12,3|4;14,18,14,5|5;20,15,19,3|5;19,17,20,3|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|5;4,1,5,3|5;3,6,1,6|5;2,4,7,3|5;7,5,2,5|5;8,3,6,6|5;5,9,4,5|5;6,10,8,6|4;11,7,12,5|5;13,8,14,6|4;9,15,16,5|3;16,17,9,3|5;10,18,19,6|3;19,20,10,3|4;15,11,18,5|3;12,19,11,3|3;20,12,17,3|5;18,13,15,6|3;14,16,13,3|3;17,14,20,3|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,2,3	irregularOrbits=0	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,5|3;3,1,4,5|3;2,5,6,5|5;6,4,2,3|3;7,3,8,5|5;4,9,3,3|5;5,7,10,5|3;10,11,5,3|5;9,6,12,3|5;8,13,7,3|3;14,8,15,3|5;12,16,9,6|5;17,10,13,3|3;11,17,18,3|4;18,19,11,6|5;19,12,19,6|5;13,14,17,3|4;15,20,14,6|4;16,15,16,6|5;20,18,20,6|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=2,3	irregularOrbits=0,1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|5;4,1,5,3|5;3,6,1,5|5;2,4,7,3|3;7,8,2,6|5;9,3,9,5|5;5,10,4,6|3;11,5,12,6|5;6,13,6,5|5;14,7,10,6|3;8,14,15,6|4;15,16,8,3|5;17,9,16,5|5;10,11,14,6|4;12,18,11,3|4;19,12,13,3|5;13,17,19,5|3;20,15,18,3|4;16,20,17,3|3;18,19,20,3|3;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3,4	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|3;4,1,5,3|3;3,6,1,6|3;2,4,7,3|5;7,8,2,5|3;6,3,8,6|3;5,9,4,5|5;8,5,6,5|3;10,7,11,5|5;9,10,12,5|5;12,13,9,3|5;11,14,10,3|5;15,11,13,3|5;16,12,17,3|5;13,16,15,3|4;14,15,18,3|4;18,19,14,6|5;17,20,16,6|4;20,17,19,6|5;19,18,20,6|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3,4	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|3;4,1,5,3|3;3,6,1,6|3;2,4,7,3|7;7,8,2,5|3;6,3,8,6|3;5,9,4,5|7;8,5,6,5|3;10,7,11,5|7;9,10,12,5|3;12,13,9,3|7;11,14,10,3|3;15,11,16,3|7;17,12,14,3|3;13,17,18,3|4;18,19,13,6|7;14,15,17,3|4;16,20,15,6|4;20,16,19,6|7;19,18,20,6|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|4;4,1,5,3|4;3,6,1,6|4;2,4,7,3|5;7,8,2,5|4;9,3,10,6|4;5,11,4,5|5;12,5,13,5|4;6,14,15,6|4;15,13,6,3|4;11,7,16,5|5;8,12,17,5|3;17,10,8,3|4;18,9,14,6|4;10,19,9,3|4;16,18,11,6|5;13,20,12,3|3;14,16,18,6|5;20,15,19,3|4;19,17,20,3|3;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	irregularOrbits=1,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,3|3;7,3,8,6|4;4,9,3,3|4;5,10,11,6|4;11,12,5,3|4;9,6,13,3|4;10,7,10,6|4;8,14,7,3|4;15,8,16,3|4;13,16,9,5|4;17,11,14,3|4;12,17,18,3|5;18,13,12,5|4;14,15,17,3|5;16,19,15,5|5;20,18,20,5|5;19,20,19,5|5;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	irregularOrbits=1,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|5;6,4,2,3|3;7,3,8,6|5;4,9,3,3|5;5,10,11,6|4;11,12,5,3|5;9,6,13,3|5;10,7,10,6|4;8,14,7,3|4;15,8,16,3|5;13,17,9,5|5;18,11,14,3|4;12,18,19,3|3;19,20,12,5|5;20,13,20,5|5;14,15,18,3|3;16,19,15,5|3;17,16,17,5|5;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	irregularOrbits=1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,3,1,3|4;1,4,2,3|4;5,1,6,3|4;7,2,8,3|4;3,7,9,3|3;9,10,3,4|4;4,5,11,3|3;11,12,4,6|4;6,13,5,4|3;14,6,10,4|4;8,15,7,6|3;16,8,12,6|4;17,9,15,4|3;10,18,14,4|6;19,11,13,6|3;12,19,16,6|6;13,20,19,4|6;20,14,20,4|6;15,16,17,6|6;18,17,18,4|6;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,4|4;4,1,5,4|4;3,6,1,6|4;2,7,8,4|5;8,9,2,4|4;10,3,11,6|4;7,4,12,4|5;5,8,4,4|5;13,5,14,4|4;6,15,16,6|4;16,14,6,3|4;12,17,7,6|5;9,13,18,4|3;18,11,9,3|4;17,10,15,6|4;11,19,10,3|4;15,12,17,6|5;14,20,13,3|3;20,16,19,3|4;19,18,20,3|3;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,1,3,4|3;1,4,5,4|4;5,6,1,3|3;7,2,8,4|4;3,9,2,3|4;10,3,6,3|3;4,7,11,4|5;11,12,4,4|4;13,5,14,3|4;6,13,10,3|4;8,15,7,4|5;15,8,16,4|4;9,10,17,3|4;17,16,9,6|4;12,11,18,4|5;18,14,12,6|4;14,19,13,6|4;16,20,15,6|5;20,17,19,6|4;19,18,20,6|5;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|5;13,14,5,4|4;15,6,16,3|4;7,15,11,3|3;12,8,12,6|5;9,17,8,4|5;17,9,18,4|4;10,11,19,3|3;19,18,10,4|4;14,13,20,4|5;20,16,14,4|4;16,19,15,4|3;18,20,17,4|5;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,2	irregularOrbits=0,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,4|3;4,1,5,4|3;3,6,1,6|3;2,7,8,4|6;8,9,2,3|3;10,3,9,6|3;7,4,11,4|6;5,12,4,3|6;13,5,6,3|3;6,14,13,6|4;11,15,7,4|6;16,8,12,3|6;9,16,10,3|4;17,10,14,6|4;18,11,15,4|6;12,13,16,3|4;14,19,17,6|4;15,20,18,4|4;19,17,20,6|4;20,18,19,4|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	irregularOrbits=1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,3,1,3|4;1,4,2,3|4;5,1,6,3|4;7,2,8,3|4;3,7,9,3|4;9,10,3,4|4;4,5,11,3|4;11,12,4,6|4;6,13,5,4|4;14,6,10,4|4;8,15,7,6|4;16,8,12,6|4;17,9,17,4|4;10,18,14,4|4;19,11,20,6|4;12,19,16,6|4;13,20,13,4|4;20,14,19,4|4;15,16,18,6|4;18,17,15,4|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,1	irregularOrbits=2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|4;13,14,5,4|4;15,6,16,3|4;7,15,11,3|4;12,8,12,6|4;9,17,8,4|4;18,9,18,4|4;10,11,19,3|4;19,18,10,4|4;20,13,17,4|4;14,16,14,4|4;16,20,15,4|4;17,19,20,4|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,4|4;3,1,4,4|4;2,5,6,4|4;6,7,2,3|4;5,3,8,4|4;4,9,3,3|4;10,4,7,3|4;8,11,5,4|4;12,6,13,3|4;7,12,10,3|4;14,8,15,4|4;9,10,16,3|4;16,15,9,6|4;11,17,18,4|4;18,13,11,6|4;13,19,12,6|4;17,14,17,4|4;15,20,14,6|4;19,16,19,6|4;20,18,20,6|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,4|4;3,1,4,4|4;2,5,6,4|4;6,7,2,3|4;5,3,8,4|4;4,9,3,3|4;10,4,7,3|4;8,11,5,4|4;12,6,13,3|4;7,12,10,3|4;14,8,15,4|4;9,10,16,3|4;16,15,9,6|4;11,17,18,4|4;18,13,11,6|4;13,19,12,6|4;17,14,17,4|4;15,20,14,6|4;20,16,19,6|4;19,18,20,6|4;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	irregularOrbits=1,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|4;6,4,2,4|3;7,3,8,6|4;4,9,3,4|4;5,10,11,6|4;11,12,5,3|4;13,6,14,4|4;10,7,10,6|4;8,15,7,3|4;16,8,17,3|4;9,13,18,4|5;18,17,9,4|4;19,11,15,3|4;12,19,20,3|5;20,14,12,4|4;14,20,13,4|5;15,16,19,3|5;17,18,16,4|5;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	irregularOrbits=1,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|5;6,4,2,5|3;7,3,8,6|5;4,9,3,5|5;5,10,11,6|4;11,12,5,3|5;13,6,13,5|5;10,7,10,6|4;8,14,7,3|4;15,8,16,3|5;9,17,9,5|5;18,11,14,3|4;12,18,19,3|3;19,20,12,3|5;17,13,20,5|5;14,15,18,3|3;16,19,15,3|3;20,16,17,3|5;
z=3.3.6.6	n=4	chambers=20	regularOrbits=0,2	irregularOrbits=1,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|3;3,1,4,6|3;2,5,6,6|3;6,4,2,5|3;7,3,8,6|3;4,9,3,5|3;5,10,11,6|4;11,12,5,3|3;13,6,12,5|3;10,7,10,6|4;8,14,7,3|4;15,8,9,3|3;9,16,15,5|7;17,11,14,3|4;12,17,13,3|7;16,13,18,5|7;14,15,17,3|7;18,19,16,3|7;20,18,20,3|7;19,20,19,3|7;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|5;13,14,5,3|3;15,6,14,3|3;7,15,11,3|6;12,8,12,6|5;9,16,8,3|5;17,9,10,3|3;10,11,17,3|6;18,13,19,3|5;14,18,15,3|6;16,17,20,3|6;20,19,16,6|5;19,21,18,6|6;21,20,21,6|6;
z=3.3.6.6	n=4	chambers=21	regularOrbits=2,3	irregularOrbits=0,1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|6;3,1,4,6|6;2,3,5,6|5;5,6,2,3|6;4,7,3,3|5;8,4,9,3|6;10,5,11,3|5;6,10,12,3|3;12,13,6,3|6;7,8,14,3|3;14,15,7,6|5;9,16,8,3|3;17,9,13,3|6;11,18,10,6|3;19,11,15,6|5;20,12,18,3|3;13,20,17,3|4;21,14,16,6|3;15,21,19,6|4;16,17,21,3|4;18,19,20,6|4;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,12|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|3;9,18,8,12|3;14,9,19,12|4;10,11,20,3|3;20,19,10,3|4;17,21,12,12|3;21,13,21,12|3;19,16,14,3|4;16,20,15,3|3;18,17,18,12|3;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1,4	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,24|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|3;9,18,8,24|3;14,9,19,24|4;10,11,20,3|3;20,19,10,3|4;17,21,12,6|3;18,13,21,24|3;19,16,14,3|4;16,20,15,3|3;21,17,18,6|3;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|4;13,14,5,5|3;15,6,14,3|3;7,15,11,3|3;12,8,16,6|4;9,17,8,5|4;18,9,10,5|3;10,11,18,3|3;16,19,12,8|4;17,13,20,5|4;14,18,15,5|3;21,16,21,8|4;20,21,17,8|4;19,20,19,8|4;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,8|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|3;9,18,8,8|3;18,9,19,8|4;10,11,20,3|3;20,19,10,5|4;17,21,12,5|3;14,13,21,8|3;21,16,14,5|4;16,20,15,5|3;19,17,18,5|3;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|4;13,14,5,10|3;15,6,14,3|3;7,15,11,3|3;12,8,16,6|4;9,17,8,10|4;18,9,10,10|3;10,11,18,3|3;16,19,12,4|4;17,13,20,10|4;14,18,15,10|3;21,16,21,4|4;20,21,17,4|4;19,20,19,4|4;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|3;13,14,5,12|3;15,6,14,3|3;7,15,11,3|5;12,8,16,6|3;9,17,8,12|3;18,9,10,12|3;10,11,18,3|5;16,19,12,3|3;20,13,19,12|3;14,20,15,12|5;21,16,17,3|3;17,18,21,12|5;19,21,20,3|5;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,4|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|3;9,18,8,4|3;18,9,19,4|4;10,11,20,3|3;20,19,10,10|4;17,21,12,10|3;14,13,21,4|3;21,16,14,10|4;16,20,15,10|3;19,17,18,10|3;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1,4	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,4|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|3;9,18,8,4|3;14,9,19,4|4;10,11,20,3|3;20,19,10,18|4;17,21,12,6|3;18,13,21,4|3;19,16,14,18|4;16,20,15,18|3;21,17,18,6|3;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|3;13,14,5,6|3;15,6,14,3|3;7,15,11,3|5;12,8,16,6|3;9,17,8,6|3;18,9,10,6|3;10,11,18,3|5;16,19,12,6|3;20,13,19,6|3;14,20,15,6|5;21,16,17,6|3;17,18,21,6|5;19,21,20,6|5;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|3;13,14,5,6|4;15,6,16,3|4;7,15,11,3|3;12,8,17,6|3;9,18,8,6|3;14,9,19,6|4;10,11,20,3|3;20,19,10,6|4;17,21,12,6|3;21,13,21,6|3;19,16,14,6|4;16,20,15,6|3;18,17,18,6|3;
z=3.3.6.6	n=4	chambers=21	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|3;6,7,2,3|4;8,3,9,6|3;4,10,3,3|3;11,4,7,3|4;5,12,13,6|6;13,14,5,3|3;15,6,14,3|3;7,15,11,3|5;12,8,12,6|6;9,16,8,3|6;17,9,10,3|3;10,11,17,3|5;18,13,19,3|6;14,18,15,3|5;16,17,20,3|5;20,21,16,6|6;19,20,18,6|5;21,19,21,6|6;
z=3.3.6.6	n=4	chambers=21	regularOrbits=2,3	irregularOrbits=0,1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|6;3,1,4,6|6;2,3,5,6|5;5,6,2,3|6;4,7,3,3|5;8,4,9,3|6;10,5,11,3|5;6,10,12,3|3;12,13,6,6|6;7,8,14,3|3;14,15,7,3|5;9,16,8,6|3;17,9,13,6|6;11,18,10,3|3;19,11,15,3|5;20,12,18,6|3;13,20,17,6|4;21,14,16,3|3;15,21,19,3|4;16,17,21,6|4;18,19,20,3|4;
z=3.3.6.6	n=4	chambers=22	regularOrbits=2,3	irregularOrbits=0,1	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,1,2,4|7;1,3,1,4|7;4,2,5,4|7;3,4,6,4|5;6,7,3,3|7;5,8,4,3|5;9,5,10,3|7;11,6,12,3|5;7,11,13,3|3;13,14,7,3|7;8,9,15,3|3;15,16,8,6|5;10,17,9,3|3;18,10,14,3|7;12,19,11,6|3;20,12,16,6|5;21,13,19,3|3;14,21,18,3|4;22,15,17,6|3;16,22,20,6|4;17,18,22,3|4;19,20,21,6|4;
z=3.3.6.6	n=4	chambers=22	regularOrbits=2,3	irregularOrbits=0,1,4	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|4;4,1,5,3|4;3,6,1,4|4;2,4,7,3|3;7,8,2,6|4;9,3,10,4|4;5,11,4,6|3;12,5,13,6|4;6,14,15,4|7;15,13,6,3|4;16,7,11,6|3;8,16,17,6|4;17,10,8,3|4;14,9,18,4|7;10,19,9,3|7;11,12,16,6|4;13,20,12,3|4;18,21,14,3|7;20,15,19,3|7;19,17,20,3|4;22,18,22,3|7;21,22,21,3|7;
z=3.3.6.6	n=4	chambers=22	regularOrbits=2,4	irregularOrbits=0,1,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|5;4,1,5,3|5;3,6,1,3|5;2,4,7,3|3;7,8,2,3|5;9,3,10,3|5;5,11,4,3|3;12,5,13,3|5;6,9,14,3|5;14,15,6,4|5;16,7,11,3|3;8,16,17,3|4;17,18,8,6|5;10,19,9,4|5;19,10,18,4|5;11,12,16,3|4;13,20,12,6|4;21,13,15,6|5;15,14,21,4|5;22,17,20,6|4;18,22,19,6|5;20,21,22,6|5;
z=3.3.6.6	n=4	chambers=22	regularOrbits=0,1	irregularOrbits=2,3,4	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|7;13,14,5,4|4;15,6,16,3|4;7,15,11,3|3;12,8,12,6|7;9,17,8,4|7;14,9,18,4|4;10,11,19,3|3;19,18,10,3|4;17,13,20,4|7;18,16,14,3|4;16,19,15,3|3;20,21,17,3|7;22,20,22,3|7;21,22,21,3|7;
z=3.3.6.6	n=4	chambers=22	regularOrbits=2,3	irregularOrbits=0,1,4	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|4;4,1,5,3|4;3,6,1,4|4;2,4,7,3|3;7,8,2,3|4;9,3,10,4|4;5,11,4,3|3;12,5,13,3|4;6,14,15,4|7;15,13,6,6|4;16,7,11,3|3;8,16,17,3|4;17,10,8,6|4;14,9,18,4|7;10,19,9,6|7;11,12,16,3|4;13,20,12,6|4;18,21,14,3|7;20,15,19,6|7;19,17,20,6|4;22,18,22,3|7;21,22,21,3|7;
z=3.3.6.6	n=4	chambers=22	regularOrbits=1,4	irregularOrbits=0,2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|5;4,1,5,3|5;3,6,1,6|5;2,4,7,3|7;7,5,2,3|5;8,3,6,6|5;5,9,4,3|7;6,10,8,6|4;9,7,11,3|7;12,8,13,6|4;11,14,9,4|7;10,15,16,6|3;16,17,10,3|4;18,11,19,4|7;15,12,20,6|3;13,21,12,3|3;22,13,17,3|4;14,20,21,4|3;21,22,14,3|7;20,18,15,4|3;19,16,18,3|3;17,19,22,3|7;
z=3.3.6.6	n=4	chambers=22	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,1,3,4|3;1,4,5,4|5;5,6,1,3|3;7,2,8,4|5;3,9,2,3|5;10,3,6,3|3;4,7,11,4|5;11,12,4,3|5;13,5,14,3|5;6,13,10,3|4;8,15,7,3|5;16,8,16,3|5;9,10,17,3|4;17,18,9,6|5;19,11,20,3|5;12,19,12,3|5;14,21,13,6|4;20,14,19,6|5;15,16,18,3|5;18,22,15,6|5;22,17,21,6|4;21,20,22,6|5;
z=3.3.6.6	n=4	chambers=22	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,1,3,4|3;1,4,5,4|4;5,6,1,3|3;7,2,8,4|4;3,9,2,3|4;10,3,6,3|3;4,7,11,4|7;11,12,4,3|4;13,5,14,3|4;6,13,10,3|4;8,15,7,3|7;16,8,17,3|4;9,10,18,3|4;18,17,9,6|4;19,11,19,3|7;12,19,20,3|7;20,14,12,6|4;14,21,13,6|4;15,16,15,3|7;17,22,16,6|7;22,18,21,6|4;21,20,22,6|7;
z=3.3.6.6	n=4	chambers=22	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,3,1,3|4;1,4,2,3|6;5,1,6,3|4;7,2,8,3|6;3,7,9,3|4;9,10,3,6|4;4,5,11,3|4;11,12,4,4|6;6,13,5,6|4;14,6,10,6|4;8,15,7,4|4;15,8,16,4|6;17,9,18,6|4;10,17,14,6|4;12,11,19,4|4;19,20,12,3|6;13,14,21,6|4;21,19,13,3|4;16,18,15,3|4;22,16,20,3|6;18,22,17,3|4;20,21,22,3|4;
z=3.3.6.6	n=4	chambers=22	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=2,3,1,3|4;1,4,2,3|6;5,1,6,3|4;7,2,8,3|6;3,7,9,3|4;9,10,3,6|4;4,5,11,3|4;11,12,4,4|6;6,13,5,6|4;14,6,10,6|4;8,15,7,4|4;15,8,16,4|6;17,9,18,6|4;10,17,14,6|4;12,11,19,4|4;19,20,12,3|6;13,14,21,6|4;21,19,13,3|4;16,18,15,3|4;22,16,20,3|6;18,22,17,3|4;20,21,22,3|4;
z=3.3.6.6	n=4	chambers=22	regularOrbits=2,4	irregularOrbits=0,1,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|5;4,1,5,3|5;3,6,1,3|5;2,4,7,3|3;7,8,2,6|5;9,3,10,3|5;5,11,4,6|3;12,5,13,6|5;6,9,14,3|5;14,15,6,4|5;16,7,11,6|3;8,16,17,6|4;17,18,8,3|5;10,19,9,4|5;19,10,18,4|5;11,12,16,6|4;13,20,12,3|4;21,13,15,3|5;15,14,21,4|5;22,17,20,3|4;18,22,19,3|5;20,21,22,3|5;
z=3.3.6.6	n=4	chambers=22	regularOrbits=1,3	irregularOrbits=0,2	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,4|4;3,1,4,4|4;2,5,6,4|4;6,7,2,3|4;5,3,8,4|4;4,9,3,3|4;10,4,7,3|4;8,11,5,6|4;12,6,13,3|4;7,12,10,3|4;14,8,15,6|4;9,10,16,3|4;16,15,9,6|4;11,17,18,6|3;18,13,11,6|4;13,19,12,6|4;20,14,20,6|3;15,21,14,6|3;19,16,19,6|4;17,22,17,6|3;21,18,22,6|3;22,20,21,6|3;
z=3.3.6.6	n=4	chambers=22	regularOrbits=2,3	irregularOrbits=0,1,4	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,3,3|6;4,1,5,3|6;3,6,1,4|6;2,4,7,3|3;7,8,2,3|6;9,3,9,4|6;5,10,4,3|3;11,5,12,3|6;6,13,6,4|6;14,7,10,3|3;8,14,15,3|4;15,16,8,6|6;13,9,17,4|6;10,11,14,3|4;12,18,11,6|4;19,12,20,6|6;17,20,13,3|6;21,15,18,6|4;16,21,22,6|3;22,17,16,3|6;18,19,21,6|3;20,22,19,3|3;
z=3.3.6.6	n=4	chambers=22	regularOrbits=0,1	irregularOrbits=2,3	source=certs/uclass-k4/window-hits-min1-maxSize24.tsv	key=1,2,1,6|4;3,1,4,6|4;2,5,6,6|4;6,7,2,3|4;8,3,9,6|4;4,10,3,3|4;11,4,7,3|4;5,12,13,6|6;13,14,5,4|4;15,6,16,3|4;7,15,11,3|4;12,8,12,6|6;9,17,8,4|6;17,9,18,4|4;10,11,19,3|4;19,18,10,3|4;14,13,20,4|6;20,16,14,3|4;16,21,15,3|4;18,22,17,3|6;22,19,21,3|4;21,20,22,3|6;
